The worst movie I've ever seen	United States	I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life (58 years). When my wife and I went to see it, soon after it came out, multiple people walked out of the theater saying either it was a terrible movie and/or it sickened them. Maybe all of us were just allergic to Tarantino's sick fascination with violence. The violence is just so gratuitous and casual as to make it seem like a bad video game. Outside of that, the overall movie has the feel of being viewed through the eyes of someone high on bad drugs. Please excuse my lack of specifics regarding the film, but I've fortunately blocked most of them from my memory. In any event, I worry about a society that thinks this is a good film, I really do. 
One-dimensional modernist pap (minor spoilers)	United States	 Is it possible that something so loathsome and awful could actually be adored and lauded by millions of people?  Is it only a matter of chance that some movies are loved and others hated, regardless of their content?  I hope this is true, because I cannot believe that there is actually anything good about the movie Pulp Fiction to lead any sane, reasoned, drug-free person to write the glowing comments that surround mine, much less the oodles of people who actually handed over their money to see this thing.Why is this movie so bad, you ask?  Okay, I'll tell you, even though it's like pointing out why windows are transparent.  Starting with the script, I see no reason to be impressed by an assemblage of overly stylistic dialogue and flat, boring characters.  There is nothing amazing about two guys talking about French McDonald's restaurants, and then killing some guys. Every awful stretch of dialogue is dragged out as long as it will last, and then some.  It's as if Tarantino said to himself I think I can cram one more line about milkshakes in here.  You have to give him credit for padding the film in ways that nobody's ever tried before.  The actors look as though they're doing their best to salvage this turkey (and they are talented), all the while knowing in the back of their minds how much of a cow pie the whole thing is.  As far as Tarantino's directorial style is concerned, he should just get himself a career in Nike commercials because that's where his talent level cuts off. 
Enormously Overrated	Backwoods Canada	The proof of the pudding, they say, is in the eating. The proof of the movie is in the watching. Most of the top 250 IMDb movies have kept me glued to my seat--with this one I found my mind wandering to that jigsaw puzzle I hadnt finished or the possibility of some popcorn. I found I had very little interest in the characters or in what was going on.I asked myself why. Technically the film is very good. The actors all hit their marks and Samuel L. Jackson is particularly outstanding. I liked Maria de Madeiros also as Bruce Willis wife Fabienne. The camera work is occasionally interesting, as the long scene where we watch Bruce Willis listen unemotionally to Marsellus go on. Interesting, certainly, but rather pointless.Indeed, thats the problem: so much of what goes on is pointless. Its a big long shaggy dog story, told by one of those irritating people who cant get the story straight and have to keep going back: Oh yeah, I forgot to tell you about that. Well, you know what I was telling you before . . . I tried to find some justification for the higgledy-piggledy way in which this story is told. It does result in the best scene being the last one. But if this scene was the point then why not design the script so that the action is seen to be moving toward this goal and cut out everything that happens afterward? In the end I dont think Tarentino knew what story he was telling and thats why so much is so pointless.The scenes of Butch attempting to control his temper, of his dilemma whether to help Marsellus, and the final scene in the restaurant are all good and entertaining as far as they go but they dont fall into a coherent framework. And the rest is quite dull.The dialogue is not witty or clever although it occasionally has its moments. The constant profanity is as pointless as the rest; the point of profanity is presumably to emphasize what one is saying, but if everything is emphasized, nothing is. The mind becomes numbed by it. Its like someone who shouts all the time. Eventually you stop listening. The quotes give you a pretty good idea of what the dialogue is like: when Shut the f*ck up, fat man! is listed as a memorable quote, you know how inane the conversation is.That this poorly composed script should have won an Oscar is a pretty clear indictment of the Academy. 
Hands down, the best film of the '90s.	south carolina	Pulp Fiction, despite borrowing from just about every movie ever made, is the most invigorating cinema experience a filmgoer can ever hope for. Its hodgepodge of violence, mayhem, and generally deviant behavior is an assault on the senses, not to mention political correctness. However, despite all the film's cleverness and style, it hinges on the performance put forth by Samuel L. Jackson as Jules. The fact that he was denied an Oscar is a downright shame. Martin Landau, the best supporting actor winner that year, was terrific and funny in Ed Wood, but Jackson was perhaps the most commanding screen presence in film history as the bible-quoting, godfearing hitman. The last scene in the coffee shop with Tim Roth still sends chills down my spine, no matter how many times I've seen it. Rumors of a prequel involving Jules and Vincent (John Travolta) have been floating around lately. If Quentin Tarantino wishes to regain the fans he lost with the dissapointing (but still pretty good) Jackie Brown, he should get to work right away. I'll be the first in line to see the finished product.  
A tale told by an idiot, full of sound and fury, signifying nothing.	Toronto, Ontario, Canada	There are many differing schools of thought regarding Quentin Tarantino and his so-called style. There are those who believe that the director who began his career as a humble video store clerk with a voracious appetite for movies of every conceivable style is talented and worth imitating. While Tarantino has made some movies worth discussing for their positive qualities (Reservoir Dogs is, by far, his best effort), this group of movies is rather small, especially considering that he has only directed five movies. There is another school of thought who regards his works as inane, self-indulgent, and bloated. Pulp Fiction, written and directed by Tarantino, and released in 1994, is his most divisive movie simply by virtue of being his most well-known. Upon its release, it was hailed as a warning shot to a complacent Hollywood- the maverick behind the indie hit Reservoir Dogs apparently had something else up his sleeve.Pulp Fiction is ostensibly a crime story featuring the interconnecting lives of several characters. However, upon repeat viewings, the viewer begins to wonder exactly what that something is. Personally, I found this movie ran too long in spots, likely because Tarantino is so ridiculously in love with the sound of his own voice as spoken by different actors that he is afraid to cut one speech or even a single line. Dialogue, though it doesnt necessarily need to serve the story to justify its inclusion, should not be so dense as to drive the viewer out of the experience. When John Travolta and Samuel L. Jackson, on the way to retrieving a briefcase for their employer, are talking about European hamburgers and foot massages, the scene plays like a witty outtake- as though the actors so understood the style of the movie that they were in that they felt comfortable riffing with the material. Not so- the rest of the movie is filled with conversations of a similar type, including (but not limited to) body piercing, blueberry pancakes, hamburgers (again), and coffee (this one performed by Quentin Tarantino himself, as though he couldnt wait to get a shot at delivering his own lines).The strangest thing is, while the characters are in character, as Samuel L. Jackson says in an opening scene, the movie is quite enjoyable. When the characters are placed into real confrontations, the movie takes on an entirely different persona and becomes at least a decent crime movie. Ultimately, however, these scenes are few and far between and, unfortunately, the movie clocks in at 154 minutes. Theres really only a decent short film in all of this.The movie also lacks what I would call a plot. The movie is described as three stories about one story, though that one story (ending, chronologically, with Bruce Willis and his irritating Euro girlfriend riding off into the sunset) doesnt connect the characters enough to be truly about one thing.Ultimately the movie is a prime example of what happens when a VCR and a wide selection of movies replace film school. The movie lacks a coherent center and seems more like something that was made for the sake of just committing something to film and resurrecting the flagging career of John Travolta. The movie is too large in scope to sustain itself, and, in the end, implodes because there is really no conviction behind the presentation- too concerned with being a hipster-cool riff on a crime story, rife with pop in-jokes and 70s music (perhaps the best part of the movie is the soundtrack), somebody must have neglected to mention that the movie went nowhere and lacked the momentum to even get there.While all of these qualities combine to form a truly deplorable viewing experience, I do have to mention Bruce Willis and Samuel L. Jackson as two performers in this movie who, I felt, got away clean. Bruce Willis probably gets away with it because hes alone for the majority of his segment and, therefore, doesnt have anybody with whom to trade despicably derisible dialogue. Samuel L. Jackson gets a mention because of the scene at the very end of the movie in which he confronts Tim Roths character and makes him realize that there are far more fearsome powers at work in the world than robbing a diner. In fact, the scenes coming directly at the beginning and the end of the movie are the two best, and everything else is filler.As you no doubt have guessed, I fall squarely in the latter of the two groups I mentioned at the beginning of this review. Pulp Fiction is inane, self-indulgent, and bloated. 
Good Yet Over-rated	United States	Quentin Tarantino is a good director who has a knack for combining wildly imaginative music selections for his movies that seem to work so well you have to laugh with joy.He also is known for dark comedy, combining unexpected twists that dismay audience members to the point they often refer to him as a genius.The problem with genius is that what is genius to some is mundane to others. Tarantino is also known for his plot twists. However the excessive focus on plot twists creates an expectation from the audience, which opposes the basic appeal: the element of surprise.In Pulp Fiction, twists are introduced with little finesse. Tarantino has improved with the years, but Pulp Fiction, an early film, becomes boring before it is over.Certainly worth watching, but early and raw compared to Tarantinos later films. 
Didnt like it at all! its just me, I guess...	Greece	I have watched 75% percent of this film twice: the first time, I watched it on TV, and about 3 quarters of the way, I gave up... However, due to the films cult following, I gave it another shot (and watched it to the end) and, to be honest, I didnt like it anymore than I did the first time I watched it...Why is that?First of all, it was utterly chaotic for the most part. It felt like those experimental, amateur films, which I personally didnt like at all...Then there were the conversations within the film: as always with Tarantinos films, obscenely profane and crude, plus they get nowhere...Moreover, I found it over the top violent. Obviously, the storyline wouldnt be the same without all the violence, but at times I found it to be overdone on that department...Lastly, I found the script to be utterly appalling, in true Tarantino fashion, and nonsensical at parts...I only liked one thing about Pulp Fiction: the acting. Everyone did their best and in the end, wasnt the actors that disappointed me, but the films script...So, the verdict:It might be that I dislike everything that involves Quentin Tarantino, (his signature obscene violence and cruelly long, pointless and crude conversations have always appalled me) but I cannot give this film more than a 3 out of 10. For me it was painful to watch, only to reach a disappointing ending. Utter loss of time! But then again, it seems Im one of few here on IMDb that disliked Pulp Fiction... 
One of My Favorite Movies Ever	Rio de Janeiro, Brazil	The hit-men Vincent Vega (John Travolta) and Jules Winnfield (Samuel L. Jackson) work for the powerful mobster Marsellus Wallace (Ving Rhames). Vincent has lived in Amsterdam for three years and is assigned with Jules to retrieve a suitcase that belongs to their boss. There is a shootout and Vincent and Jules do not die because the shots of one gangster fails the target. Jules believes that Gods hand has interfered in the bullets and he decides to redeem himself from his life of gangster. Vincent is assigned by Marsellus to go out with his wife Mia (Uma Thurman)while he is traveling and he is scared when she has an OD. Marsellus pays the boxer Butch Coolidge (Bruce Willis) to lose his fight on the fifth round, but Butch wins the fight. He flees from Marsellus and his gangsters but his girlfriend Fabienne (Maria de Medeiros) forgets to bring his golden watch that belongs to his family for many generations. Butch returns to his apartment and he faces Vincent first and Marsellus later. But an incident with sadistic perverts brings Marsellus and Butch side by side. Pulp Fiction is one of my favorite movies ever. I had seen this movie for the last time on 11 January 2002 and today I have just watched it again. When we compare the nominations for Best Picture in the 1995 Oscar (Pulp Fiction, The Shawshank Redemption and the winner and weakest Forrest Gump) with the movies nominated this year we can see that the Oscar winners are not necessarily the best movies of the cinema history. Pump Fiction saved the career of John Travolta that was in the ostracism and put on the spot Quentin Tarantino after the cult Reservoir Dogs. The complex screenplay with four entwined story has shown to the world the brilliance of Quentin Tarantino. My vote is ten.Title (Brazil): Pulp Fiction  Tempo de Violncia (Pulp Fiction: Time of Violence) 
The worst Movie ive ever seen in my life.	United States	Absolutely no idea why this film is so popular. I was bored out of my mind from the first scene to the last waiting patiently for a twist of some sort to tie the multiple stories together, which never happened. Probably my least favorite movie ive ever watched. The acting wasnt bad and the film did tie in some aspects of popular culture and previous films, but if the viewer doesnt give a crap about any of the characters whatsoever, or the plot(if you could call it that), then whats the point. I gained nothing from watching this movie besides an intense feeling of emptiness that usually comes after wasting 150 or so minutes of your life watching a pathetic piece of crap film about nothing. Was I at the edge of my seat, yes, however It wasnt because of the suspense, I couldnt keep my head from falling forward or my eyes open. And the way that the scenes were arranged, terrible. The movie memento is hard to follow sometimes and slightly dull at some points but at least there was a freaking point in the way the scenes were arranged, considering the main character had memory problems. In this movie, there was no reason for the random mix up of the scenes, except to just do something different and make a movie so weird and disgusting the critics think its a masterpiece. I usually like movies that are critically acclaimed, like The Godfather, one of my favorite movies, but Pulp Fiction isnt even in the ball park. There isnt the dark complex characters like in the godfather, just a bunch of rambling idiots tripping over their stupidity. 
Terrible	United Kingdom	This movie is definitely the most overrated piece of sh*t ever.No story, no plot, no message, just Tarantino so totally in love with his own witty dialogue.The movie is empty in every sense of the word. In addition, its also horribly boring and therefore ridiculously hard to watch. I always try to sit through every movie I start, but damn, with this one it was a hard task not to simply get up and walk away.Pulp Fiction does not deserve to be on top of IMDbs list of best rated movies with actual masterpieces like The Shawshank Revenge. The latter is a work of art, Pulp Fiction is merely a piece of sh*t dressed up as one and its amazing how many people fall for it. 
Boring	United Kingdom	Boring. Rubbish Film as per most of Tarantinos stuff. The only good film Tarantino ever directed was the first half of Dusk till Dawn. True Romance was good as well,though he didnt direct it. It was also let down somewhat by Tarantinos poor dialogue (see Patricia Arquettes speech where she reveals shes a call girl. Appalling dialogue. Very Tarantino.) I recommend you spend you time better by watching all the films hes paid homage to (ripped off) such as Vanishing Point, Death rides a horse, the Baby Cart series, The original Inglorious Bastards etc Tarantino and his rehashing of films which have passed out of the collective conscious is pretty unpleasant and not clever. The whole point of taking influence from other peoples work is to then create something of your own which is greater than the sum of its part. This Tarantino fails to do repeatedly. 
no substance	None	The 90s sucked. It was one of the major eras of entitlement, and dagnummit, Quentin Tarantino was ENTITLED to the stylistic gimmicks he absorbed from French new wave, 70s exploitation and martial arts films. He was entitled to use every character as a mouthpiece for his preciously quirky, offbeat voice. He was entitled to that word that makes Spike Lee mad when white people use it. He was entitled to co-opt obnoxious heroin- chic, hip retro-fauxhemian fashion trends. Tarantinos movies echo the problem with Modernism: okay, you think the status quo is Bad, but if what you do is just a kneejerk reaction to that status quo with no values, ethos or any sort of moral core, how can you be sure the result wont also be Bad? In fact, chances are it will probably be Worse! Right? Nonsense. The emperor doesnt appear to have clothes, but thats just because only the most profound, virtuous people can see them. You want to be part of that group, right...? 
People Acting Stupid	Terra	 *********Spoiler Warning**********When this movie came out a lot of people I knew were making a big deal about it because it was made by a guy from Knoxville who even talked about K-town in the movie---and guess where I lived at the time?  Most people overlooked that Tarantino was only born there and lived most of his life somewhere else, and both Tarantino and Knoxville are highly overrated.  Trust me.I can't see why this movie is regarded as highly as it is; it seems the key to Tarantino's storytelling is to mix together story elements kind of like a blender.  So we get things like the cab driver who's a sexy latin woman who'd look more at home in a luxury restaurant than a grungy cab, or the very seventies looking Samuel L. Jackson running around with the nineties looking John Travolta.  The result is the average person goes that's kind of strange, while the intelligentsia go yes, the man is a GENIUS!I put off seeing this movie for several years because of the supposed extreme violence and the notorious rape scene.  When I finally broke down and watched it I was surprised how tame it was, even the rape scene was mostly people shouting behind a closed door.  It was nowhere near as scary or unnerving as the one in Deliverance.  In the end the violence was mainly psychological or limited, although the guy getting shot in the car and bits of you-know getting everywhere was a real turn-off.But really what did the movie in for me was the plot, or lack thereof. Supposedly we're getting an homage to film noir and hardboiled fiction novels of the forties, done up in a modern story theme.  What we see on the screen is a confused mess of people running around and doing the most stupid things.  It's not a horrid movie, but there's a lot better ways to spend a few hours.  
Overrated  C R A P	Norway	Yes, thats right. Crap. This film is just that. If you take a closer look at f.ex. Bruce Willis, who seems to make people scream their head off every time hes near the screen, you can clearly see that this person lacks personality. He has two expressions: One that says ON, (with a little wrinkle above his nose) the other is of course OFF, when hes asleep. a machine of a man, which perhaps cries a bit when he comes home, because hes in desperate need for a personality, some feelings, a higher IQ and an even bigger paycheck.Why this person has become so popular has to do with you mindless people out there. Voting, cheering and stamping your feet for talentless and retarded actors, musicians, artists etc. That is why this world goes straight down the toilette. Making your modern remarks that everything is so Cool all the time.Pulp Fiction is at best a bad joke from a below average director. There is no inventions, no good or natural acting, no deeper meaning with this movie at all. Just exploitation.The era of good movie-productions are long gone. Classic actors like Chaplin, Bogart, Cooper, Peck, Holden and Quinn dont get born any more. Today its just you gray and unpersonalized people out there (With some exceptions), watching to see if theres something that can kill your brain even more, with splatter and gore above your ears. Yeah, youre a really cool bunch, drowning on dry land. 
Totally underwhelmed	Manchester, England	This is, in my opinion, the most over-rated film of all time. Sure, there is some snappy dialogue here and there, and Tarantino has a good ear for music, but none of this warrants the gushing praise heaped upon this movie, nor the godlike status bestowed upon Tarantino himself.It's over-stylised, over-loud, over-acted, (sorry Samuel, Tim, John, Uma & Bruce) and the non-linear narrative so favoured by the director simply doesn't work.But it's fashionable, so it's popular.By the way, this is one of the few films where I've actually seen people get up and walk out of the cinema before the end, so I guess I'm not the only one who didn't like it. 
I'm afraid it's no good what-so-ever.	Croatia	What is it with this film? What IS IT!?!? Gangsters walking and saying absolutely nothing. A lot of idle and boring dialogue. Boring stories. Clich&eacute;d camera angles and borrowed materials from other films. And a whole lotta f-words to fill a space-cruiser. Some acting is good, but that's the actor for you...Everything else is empty, empty, empty... Peer-pressure and the moronic masses of people say this film is a masterpiece! How? Because they talk about Quater Pounders with Cheese? Because of the morale of the gangster? What morale? We cool? We cool. Yeah those phrases have absolute impact...ooh hoo, bobby!Yeah this is the movie that re-defined cinema... without re-defining it at all.Skip this trash and watch something else... for the love of movies,please do that! 
A creative and slick waste of time	United States	You want to do something really neat? Take the movie Pulp Fiction and re-cut it, so that, instead of being out of sequence, it is actually in proper sequence. It can be done. Why do this? Because if you do, you will see what a nothing movie this really is. There is no central plot, there is no real theme, or story or climax. It is just a bunch of tricks and overly snappy dialog, masquerading a piece of fluff that has as much depth as the kiddie pool. Hey, more power to Tarantino, the guy is a Houdini, full of slight of hand. But are we really so simple, that we are ranking this one of the ten greatest movies ever made? Come on! OK, I know that Travolta is cool and Jackson is funny. However, let's reserve the greatest films of all-time category for real masterpieces and real stories, and not some overly slick pulp geared towards video store geeks. 
The most ludicrously inflated reputation of any film	Eel Pie Island	The hugely overrated trivial chatting, the grotesque violence, the moral vacuum, the deadly slowness, the length --- about an hour too long --- make it incomprehensible today how this picture ever made people rave the way they did on this board.The greatest film ever? Excuse me, this is a feature film that says nothing, depicts no authentic feelings or character development, is grossly self-indulgent and filled with idiotically implausible situations, such as people firing powerful handguns repeatedly, simultaneously and then hanging around chatting as if nobody would ever report the firing and summon the law.Perhaps the most implausible character of all is played by Mr Tarantino, who shouts at the two hoodlum killers as if they were playmates from school and complains that his wife will divorce him if she returns from work to find a car in the garage containing a man with his head blown off.Where is the moral compass of the people who revere this schoolboy nonsense? Nobody in the film is remotely principled, and nor is anyone (except possibly the pawnbroker) actually evil. The scene where he releases a leather-studded sadist from a cage is possibly the most unbelievable rubbish ever deployed in a Hollywood feature.Its only entertainment, I hear people protest. Well the difference between Mr Tarantino and film-makers of stature is that they are capable of entertaining while instructing, and of integrating the two. 
The most overrated and unimportant film of the century	The Greater Southwest	 It is neat to believe in your heart that you are hip. And if you can obtain coolness by watching a movie, wow! I believe that everybody who says they like Pulp Fiction thinks they are cool. They think that a movie with such style and witty banter is only for the hip. The only problem is that this film is as empty as a Scottish pay toilet and perhaps the most pretensious piece of nothing ever. If you have not figured it out yet, there is no story here. Tarantino simply shoots a pointless movie and then breaks it up so that we do not see it in its proper sequence. So things that happen last come before things that finished before and vice versa. You start to wonder, gee, am I not intelligent enough to follow this? Then you realize, uhhh, no, it is actually fairly simple. He is just stringing a bunch of scenes along in no particular order. Then he gives unrealistic and long-winded speeches to characters that are not particularly realistic. It does not make the film really bad, but at the same time, it does not make it good either. You can paint a piece of crap all kinds of different colors, but it is still a piece of crap. I wonder if Tarantino has the talent to actually tell a real story without having to resort to fancy tricks, shocking scenes and other gimmicky tricks. I doubt it. Oh well, I guess I am just not that cool. I mean, Samuel Jackson sure did say some funny things. 
What a great but useless attempt........	India	Pulp Fiction is a movie all credited to its director....Mr. Q. T. This movie is such an amazing and fast track of events all tied up nicely and cohesively that one cant deny its grandeur.But here comes the boom. It is a highly un-required movie that is overrated just due to its above mentioned qualities. But when something is made there must be a purpose behind its existence but the film is so useless and itchy that in my opinion this film is not the best film in history of cinema. Yes the film has a huge potential to influence movie making and direction but it itself is nothing but a crap of laughable and senseless events.So to mention Sir i am not buying any of this movie but lets just consider the direction and cohesion of events. 
Crazyness all over the board	United States	for starters I could kind of tell that this was a Quentin Tarantino movie because all his movies seem to be dramatic or I guess you could say realistic and bold. This is a harsh story about drugs, robberies, and just overall mischief. Vincent Vega played by John Travolta was involved in a robbery of a diner right as the movie began. Making himself seem like an upstanding young man he is also heavily involved with heroin and mob like activity. Things get strange when he is asked by his mobster boss, Marsellus Wallace, to escort his wife, Mrs. Mia Wallace, while he is out of town. It seems like a recipe for disaster however not in the way one would normally think. The two did not hook up but Mia was in a deadly situation when she mistook Vinces heroin for cocaine and snorted it and overdosing. When Vince finds her he takes her to Lances house where he normally buys his drugs and gives Mia an adrenalin shot to her heart. That situation could have been messy if they had screwed up in any way. Overall I thought this was a good movie although sometimes hard to follow. The harsh truth to it all gives it the essence of a Quentin Tarantino film. 
A few interesting moments but no classic	Stockport, England	Ive never really understood the love for this film. There are some good actors in it (Bruce Willis, Samuel L Jackson, Harvey Keitel), there are some mediocre actors in it (John Travolta, Uma Thurman), there are some very funny moments and the different stories colliding is an interesting idea. However all the characters are two dimensional and when Tarantino himself appears it becomes apparent that the characters are all him really: limited in imagination, mouthy, insecure and angry. Really Ive seen 30 minutes TV episodes with more depth and characterization. There are some laughs and genuine suspense but none of it really leads anywhere. Any time a character begins to say anything interesting another character has a sudden attack of tourettes and its brushed over quickly. It irritates me that one of the main characters dies halfway through but features in the rest of the film because its shown in a silly order. Its a bleak world-view and its not one I share. Id say this is an above average film but only just. 
nothing but a bullshit art-house stuff	None	i watched the film 20 years later since its making and attain 0% satisfaction of viewing pleasure considering its 5h top position on IMDb. The movie is an experimental art house crap that chooses no destination and lack brilliant, appealing sketching of its theme. The dialogues are the heartbeat of the film that lose its rhythm every moment when stretching same words to make viewers understood the characterss stand, view in perplexing crime world and how they perceive.The one thing, the film depressingly is in desire of clapping is Bruce Willis part of a boxer, who is feared but not a coward. The rare male protagonist with conscience.Uma Thurman leaves a desire to see her complicated struggle with drug, lust and hunger to live free.Tarantino has tried to harvest a violent creativity, but the offspring emits extragalactic passion that fail to make any beauty.I have watched it and guarantee You waste of time 
Pretty bad!	None	The story development is very poor, and has very long dragged scenes that add nothing to the story. The non-linear and looping time order of the scenes smacks of an effort to cover up the lack of coherence in plot and character. The movie is like several episodes of a TV show thrown together.Some sequences, especially one involving bondage harnesses and homosexual rape, have the uncomfortable feeling of creative desperation, of someone whos afraid of losing his reputation scrambling for any way to offend sensibilities. The actors are doing a fine job with the crap they are given. However the distinct lack of a coherent plot, the disjointedly interwoven and half-baked story lines, the absence of characterization and incorrectly using of the music, makes this movie a good example of bad Cinema! 
Random scenes	None	The movie is as bad. If Aleksandr Nevsky directed it it would be very very wonderful. YOur Tarantino is no talent he is in a shadow of Aleksandr Nevsky. His movies are not badass nor funny. Aleksnadr Nevskys movies are actiony good sotry and good jokes. the movie has not script it was directed on the go. Tarantino no scirpt means bad business. I thought the movie is gonna be as beautiful as Treasure Hunters by Aleksandr Nevksy but it is no. No no no just very really no. Avoid your spending time of life on this garbage go and watch Aleksandr Nevskys movies. They are very underrated. Pulp fiction is overrated because Tarantino is no Aleksandr NEvsky. I know good you know bad. 
Violence and Redemption Underscore Pulp Fiction	United States	Pulp Fiction is considered Quentin Tarantino masterpiece; both as a writer and director. Although its not a perfect film and has a couple flaws, Pulp Fiction has one of the greatest scripts that changed the way films were made. The film opens with a conversation between Pumpkin and Honey Bunny as they chat about their new plans to rob restaurants instead of banks and liquor stores. Eventually this scene will end the film as it doubles back on itself. Often times- and were seeing the case more and more with Tarantino- hell drive a film on dialogue instead of plot and substitute plot for senseless dialogue. That happens here, but it works most of the time. Lately it hasnt been working on the level of Pulp Fiction. Uma Thurman plays Marcellus Wallaces (Ving Rhames) wife, Mia, and her only importance to film is to be entertained by Vincent Vega (John Travolta) on a date thats not quite a date. I feel as if these scenes are supposed to entertain us since it has nothing to do with the plot that is extremely thin compared to its run time (154 minutes). Travolta, for me, is the real stand out. When hes on screen his scenes, whether Jackson is next to him or not, are full of energy and pulp. He does a lot of listening, some dancing, a lot of arguing and/or debating, and offers up a lot of great comedic moments. His best scenes are with Uma Thurman when they go to Jackrabbit Slims. This little date, where they talk about nothing of much importance as far plot is concerned, is funny, engrossing and entertaining. I dont know why it never gets old, but it doesnt. The acting between the two is great and both were worthy of their Oscar nominations for Best Actor and Best Supporting Actress respectively. This section of the film is one of the strongest of the three along with The Bonnie Situation. The writing and acting is superb in both sections. This date leads to an overdose as Mia takes a line of Vincents heroine. The direction here is much in the mold of a graphic Hitchcock film. To add to the suspense the owner of the house counts to three (Something that happens quite a bit in the film). As he slowly counts to three we see all the nervously waiting faces in the entire room. We get a close-up shot on the needle thats cocked back and ready to strike. We get a close-up on the red dot where the needle needs to hit. It slowly builds the scene and the suspense. Tarantino handles this scene and all the others with a ton of precision and a lot of confidence. Tarantino makes huge strides as a director since his previous film, Reservoir Dogs, and a lot has to do with his confidence as a director. The older Tarantino is too confident in his abilities. The majority of Pulp Fiction has a lot of energy and snap to it. If you watch closely to the opening scene in Reservoir Dogs you wont see that same kind of crisp, confident direction from Tarantino. There are a lot of pauses throughout that conversation and it doesnt quite flow like a Tarantino film that weve become used to. To his credit he was working with some B-list (Some C or D-list) actors. Hes not working with much more here, but the majority of his major role players are all acted out terrifically with the exception of one: Bruce Willis- through not fault of Tarantino; Bruce is just a bad actor. The section of the film that really drags, and is noticeably behind compared to the other two sections, is The Gold Watch section. This section is incapable of greatness since Bruce Willis single handedly ruins it with his Die Hard facial expressions, especially when theyre not needed. The writing here is also the worst and, at times, puts the actors in very difficult situations. This section becomes annoying as we hear Bruce Willis call his girlfriend- that we wont care at all about- Lemon Pie, Sugar Pie, and retard. When he calls her a retard its pretty funny, but other than that this lacks the punch that Travolta and Thurman provided minutes earlier. This section is bloated with dialogue, bad acting, and uninteresting characters. The Gold Watch has its moments and definitely picks up when we meet the gimp and the crazy world that we fall into. It just takes too long getting there. Christopher Walken provides a very interesting and hilarious story of the watch that has been passed down anally from generation to generation of the Coolidge family. The Bonnie Situation may very well be the strongest section of the film. This is where we meet The Wolf (Harvey Keitel) as he cleans up a mess made by Vincent Vega in a hilarious scene where he accidentally shot Marvin the face. The Bonnie Situation offers up quite a bit of laughs, some great acting, and a very strong ending. The film ends where it started with Jules (Jackson) talking about changing his life around as he walks the earth. Thankfully Gods interventionist-like hand, that saved him hours earlier, doesnt make him walk too far as He has sent him a weak person for the transitional Jules to save. The film ends on Jules changing or turning against everything he has ever done or known. Instead of being a bad - and killing Pumpkin (Tim Roth), he gives him some money, out of his own wallet, for a chance to start fresh and redeem himself. This might actually be Pumpkin and Honey Bunnys last heist, and they have Jules to thank for the chance at redemption and changing their ways. 
Not very original	Long Beach, CA	 It seems to me that much of the stylistic elements of the movie were taken from the 1955 film Kiss Me Deadly.  Kiss Me Deadly was full of quirky characters and had a mysterious chest which contained a glowing object.  The main difference in style was that the humor in Kiss Me Deadly is much more subtle, while Pulp Fiction is trying real hard to get a laugh or a reaction. Because of that, I feel that Kiss Me Deadly is the far superior of the two. 
A groundbreaking achievement in filmmaking	Portugal	What can I say about Pulp Fiction that hasnt already been said before? That it is arguably one of the best movies ever made and that after twenty years since its release remains a dazzling and original piece of brilliant filmmaking? Well, of course I could say all that, but I still wouldnt be making this magnificent movie justice. Theres the amazing screenplay, exploding with pop culture references, and whose merits raise far above its plot and are really more related to the brilliant character development and the awesome mix of comedy and tragic that are so beautifully brought to life by the awesome cast. And then of course theres everything else, the amazing direction, the superb editing and the even more superb soundtrack. Tarantino has this ability to select an handful of songs that, far more than just cool and nice sounding (ala Goodfelas or Boogie Nights, for instance) manage to give meaning to the scenes in which they are played. And thats just one of the million things that makes this movie so special and above all with such an high rewatchability value. And among those things theres also of course the unlikelihood of everything we see happening on screen and the unfolding of events that makes glued to the screen even after dozens of views... Summing up my thoughts, Pulp Fiction is a groundbreaking achievement in filmmaking that still manages to dazzle and surprise audiences after 20 years of its release. Its not just one of my favorite movies, its also the movie that made me look at films from a different point of view, almost forcing me to love them as much as I love books. Please, if you havent watched it yet, do yourself a favor and go watch it. But get ready, cus its gonna be a bumpy ride! 
